backbone,mode,port,params_m,flops_g,best_epoch,macro_precision,macro_recall,macro_f1,weighted_precision,weighted_recall,weighted_f1,normal_precision,normal_recall,normal_f1,normal_support,lowvis_precision,lowvis_recall,lowvis_f1,lowvis_support,seafog_precision,seafog_recall,seafog_f1,seafog_support,aber_normal_to_lowvis,aber_normal_to_seafog,aber_lowvis_to_normal,aber_lowvis_to_seafog,aber_seafog_to_lowvis,aber_seafog_to_normal
xception,base,gunsan,20.81,24.15,5,0.9000721888630867,0.8955555555555555,0.8946450036892154,0.9000721888630868,0.8955555555555555,0.8946450036892154,0.8454810495626822,0.9666666666666668,0.9020217729393468,600,0.939453125,0.8016666666666666,0.8651079136690647,600,0.915282392026578,0.9183333333333332,0.9168053244592346,600,0.0333333333333333,0.0,0.1133333333333333,0.085,0.0183333333333333,0.0633333333333333
xception,base,yeosu,20.81,24.15,2,0.8363353003455085,0.7366666666666667,0.7062629545588813,0.8363353003455085,0.7366666666666667,0.7062629545588813,0.9585406301824212,0.9633333333333334,0.9609310058187864,600,0.5617647058823529,0.955,0.7074074074074074,600,0.9887005649717514,0.2916666666666667,0.4504504504504504,600,0.0366666666666666,0.0,0.0416666666666666,0.0033333333333333,0.7083333333333334,0.0
xception,base,haeundae,20.81,24.15,7,0.6882620075406848,0.67,0.6237770524928746,0.6882620075406848,0.67,0.6237770524928746,0.8183206106870229,0.8933333333333333,0.8541832669322709,600,0.5671175858480749,0.9083333333333332,0.6982703395259449,600,0.6793478260869565,0.2083333333333333,0.3188775510204081,600,0.0583333333333333,0.0483333333333333,0.0416666666666666,0.05,0.635,0.1566666666666666
convnext,typeA_15,daesan,90.75,84.66,16,0.9240204649585538,0.9227777777777778,0.9231522757028142,0.9240204649585538,0.9227777777777778,0.9231522757028142,0.9003215434083601,0.9333333333333332,0.9165302782324058,600,0.8839137645107794,0.8883333333333333,0.8861180382377389,600,0.9878260869565216,0.9466666666666668,0.966808510638298,600,0.0666666666666666,0.0,0.1,0.0116666666666666,0.05,0.0033333333333333
convnext,typeA_15,gunsan,90.75,-1.0,6,0.7903452486112501,0.7683333333333332,0.7597767375003984,0.7903452486112501,0.7683333333333333,0.7597767375003985,0.9010989010989012,0.5466666666666666,0.6804979253112033,600,0.7386706948640483,0.815,0.7749603803486529,600,0.7312661498708011,0.9433333333333334,0.8238719068413392,600,0.2366666666666666,0.2166666666666666,0.055,0.13,0.0516666666666666,0.005
convnext,typeA_15,yeosu,90.75,-1.0,7,0.7976071711596862,0.7388888888888889,0.718208945614539,0.7976071711596862,0.7388888888888889,0.718208945614539,0.9173166926677068,0.98,0.9476228847703464,600,0.5717391304347826,0.8766666666666667,0.6921052631578948,600,0.9037656903765692,0.36,0.5148986889153755,600,0.02,0.0,0.085,0.0383333333333333,0.6366666666666667,0.0033333333333333
convnext,typeA_15,haeundae,90.75,-1.0,2,0.7704612832535389,0.7555555555555555,0.7421825132310116,0.770461283253539,0.7555555555555555,0.7421825132310116,0.8423566878980892,0.8816666666666667,0.8615635179153095,600,0.6707317073170732,0.9166666666666666,0.7746478873239436,600,0.7982954545454546,0.4683333333333333,0.5903361344537815,600,0.0533333333333333,0.065,0.03,0.0533333333333333,0.3966666666666666,0.135
efficientnet,typeA_11,daesan,60.14,-1.0,8,0.9120470071007496,0.9072222222222224,0.9065181522823484,0.9120470071007496,0.9072222222222224,0.9065181522823484,0.8338150289017341,0.9616666666666668,0.8931888544891641,600,0.9226305609284332,0.795,0.8540734109221128,600,0.9796954314720812,0.965,0.9722921914357684,600,0.0316666666666666,0.0066666666666666,0.1916666666666666,0.0133333333333333,0.035,0.0
efficientnet,typeA_11,gunsan,60.14,-1.0,17,0.7931169541736195,0.7483333333333334,0.7269573865785293,0.7931169541736194,0.7483333333333333,0.7269573865785294,0.9427480916030534,0.4116666666666667,0.5730858468677494,600,0.7532097004279601,0.88,0.8116833205226749,600,0.6833930704898447,0.9533333333333334,0.7961029923451636,600,0.2433333333333333,0.345,0.0233333333333333,0.0966666666666666,0.045,0.0016666666666666
efficientnet,typeA_11,yeosu,60.14,-1.0,4,0.8039963700904664,0.7361111111111112,0.7226647318505535,0.8039963700904663,0.7361111111111112,0.7226647318505535,0.8556547619047619,0.9583333333333334,0.9040880503144654,600,0.5720823798627003,0.8333333333333334,0.6784260515603799,600,0.984251968503937,0.4166666666666667,0.585480093676815,600,0.0416666666666666,0.0,0.16,0.0066666666666666,0.5816666666666667,0.0016666666666666
efficientnet,typeA_11,haeundae,60.14,-1.0,8,0.7307363595935339,0.7072222222222222,0.680635320606076,0.7307363595935339,0.7072222222222222,0.680635320606076,0.8368,0.8716666666666667,0.8538775510204082,600,0.606359649122807,0.9216666666666666,0.7314814814814815,600,0.7490494296577946,0.3283333333333333,0.4565469293163383,600,0.0633333333333333,0.065,0.0333333333333333,0.045,0.535,0.1366666666666666
efficientnet,typeA_15,daesan,66.91,-1.0,23,0.8887840730559738,0.8827777777777778,0.8843981416288141,0.8887840730559737,0.8827777777777778,0.8843981416288142,0.8691437802907916,0.8966666666666666,0.8826907301066448,600,0.8027950310559007,0.8616666666666667,0.8311897106109325,600,0.994413407821229,0.89,0.9393139841688656,600,0.1033333333333333,0.0,0.1333333333333333,0.005,0.1083333333333333,0.0016666666666666
efficientnet,typeA_15,gunsan,66.91,-1.0,21,0.2068967836080345,0.2661111111111111,0.2235792369589403,0.2068967836080346,0.2661111111111111,0.2235792369589403,0.2191894127377998,0.4416666666666666,0.29297954671089,600,0.0,0.0,0.0,600,0.4015009380863039,0.3566666666666667,0.3777581641659311,600,0.075,0.4833333333333333,0.9516666666666668,0.0483333333333333,0.0216666666666666,0.6216666666666667
efficientnet,typeA_15,yeosu,66.91,-1.0,17,0.8147859961231741,0.7583333333333333,0.7468333553934858,0.814785996123174,0.7583333333333333,0.7468333553934859,0.9106858054226477,0.9516666666666668,0.930725346373268,600,0.594170403587444,0.8833333333333333,0.710455764075067,600,0.9395017793594306,0.44,0.5993189557321226,600,0.0483333333333333,0.0,0.0883333333333333,0.0283333333333333,0.555,0.005
efficientnet,typeA_15,haeundae,66.91,-1.0,1,0.6949319827205415,0.6711111111111112,0.6533701169719709,0.6949319827205414,0.6711111111111111,0.6533701169719709,0.8316151202749141,0.8066666666666666,0.8189509306260575,600,0.5631808278867102,0.8616666666666667,0.6811594202898551,600,0.69,0.345,0.46,600,0.1,0.0933333333333333,0.0766666666666666,0.0616666666666666,0.5683333333333334,0.0866666666666666
